Timestamps,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6
77.2,0.002270326369329336,0.00044160690495106844,-0.0033380218371751,-0.0009429032751726932,-0.0017647363042224008,-0.0019139045210604538
77.30000000000001,0.0022826267378526985,0.0004519225378323335,-0.0032524251069919207,-0.0008877560969082129,-0.0017460253493763419,-0.001867564936038258
77.4,0.0022938744463231442,0.00046120540522753443,-0.0031678910943911368,-0.000834094554314524,-0.0017262026014119472,-0.0018215465655493372
77.5,0.0023040247347067494,0.000469475812508565,-0.003084494524959434,-0.0007819329089797021,-0.0017053886277514578,-0.0017759073603386424
77.60000000000001,0.002313039438241313,0.0004767560897387542,-0.0030023037136017107,-0.0007312816925314931,-0.0016836983206009962,-0.001730701200366888
77.7,0.002320886716639498,0.0004830704053054664,-0.0029213807672133683,-0.0006821478821587618,-0.0016612409707218658,-0.0016859780032912677
77.80000000000001,0.002327540778983496,0.0004884445842773828,-0.0028417817916090472,-0.0006345350754691221,-0.001638120351120016,-0.0016417838367247923
77.9,0.0023329816056613267,0.0004929059319420111,-0.0027635571017447557,-0.0005884436641532706,-0.0016144348096960874,-0.0015981610336652952
78.0,0.0023371946686062796,0.0004964830629181868,-0.0026867514343351683,-0.0005438710059721944,-0.001590277369953852,-0.001555148310527959
78.10000000000001,0.002340170650196647,0.0004992057357140356,-0.0026114041626703836,-0.0005008115950008395,-0.0015657358395280607,-0.0015127808876125462
78.2,0.0023419051617088182,0.0005011046929184262,-0.002537549513004936,-0.0004592572298111958,-0.0015408929258522949,-0.0014710906115814558
78.30000000000001,0.002342398462790842,0.0005022115075408996,-0.002465216781412464,-0.00041919717900395885,-0.0015158263577889123,-0.001430106079240139
78.4,0.0023416551829020687,0.0005025584357059238,-0.0023944305504115136,-0.0003806183437461224,-0.0014906090124478882,-0.0013898527621591986
78.5,0.0023396840456715016,0.0005021782759100823,-0.002325210904651278,-0.00034350541696817795,-0.0014653090463970658,-0.001350353131670764
78.60000000000001,0.0023364975965012957,0.0005011042346932625,-0.002257573645462942,-0.0003078410391798173,-0.0014399900309842865,-0.0013116267840824368
78.7,0.0023321119341024664,0.0004993697987921483,-0.002191530503771829,-0.0002736059506835065,-0.001414711091178907,-0.0012736905657712157
78.80000000000001,0.002326546446661171,0.00049700861385545,-0.0021270893508428244,-0.00024077913995434411,-0.0013895270472868764,-0.0012365586977941085
78.9,0.0023198235533685337,0.0004940543698233796,-0.002064254406290514,-0.00020933798793420924,-0.0013644885588482542,-0.0012002428996311313
79.0,0.0023119684518392134,0.0004905406929586358,-0.0020030264429524757,-0.00017925840808877936,-0.0013396422701981115,-0.0011647525117830897
79.10000000000001,0.002303008871800243,0.00048650104444028866,-0.0019434029881968899,-0.00015051498206187776,-0.0013150309574456592,-0.0011300946171110026
79.2,0.002292974835424612,0.00048196862543822437,-0.0018853785219160727,-0.00012308109116038098,-0.0012906936757005846,-0.0010962741602639939
79.30000000000001,0.0022818984247634216,0.00047697628863976107,-0.0018289446698509112,-9.692904296207775e-05,-0.001266665907360628,-0.001063294065713735
79.4,0.002269813556565914,0.00047155645611324454,-0.0017740903929060606,-7.20301935237069e-05,-0.001242979709862828,-0.0010311553534946988
79.5,0.0022567557647973488,0.00046574104341555494,-0.0017208021717531,-4.8355064864063346e-05,-0.0012196638630511422,-0.0009998572527867944
79.60000000000001,0.002242761991077592,0.0004595613898095429,-0.0016690641867341126,-2.587345781835919e-05,-0.0011967440155488613,-0.0009693973130279168
79.7,0.0022278703832422204,0.00045304819445568913,-0.0016188584927080431,-4.554560142224152e-06,-0.001174242829986851,-0.0009397715125187886
79.80000000000001,0.002212120102151572,0.00044623145840934147,-0.0015701651889861849,1.5632949961483234e-05,-0.0011521801264018532,-0.0009109743641689157
79.9,0.0021955511369064987,0.00043914043228457763,-0.0015229625837644672,3.472080515348617e-05,-0.0011305730240412188,-0.000882999018577141
80.0,0.0021782041285722305,0.0004318035694233692,-0.0014772273529904411,5.274105505505024e-05,-0.0011094360812611327,-0.0008558373643152545
80.10000000000001,0.002160120202468293,0.00042424848439432994,-0.001432934693578634,6.97259770948401e-05,-0.001088781433270722,-0.000829480125323695
80.2,0.0021413408090482635,0.00041650191663653,-0.0013900584709099877,8.570799205806555e-05,-0.0010686189274935235,-0.000803916955339988
80.30000000000001,0.002121907573283482,0.00040858969901243724,-0.0013485713607961423,0.00010071958414901431,-0.0010489562560204264,-0.0007791365291080947
80.4,0.002101862152502219,0.00040053673106767146,-0.0013084449859213487,0.00011479322547904982,-0.001029799084911274,-0.0007551266302853821
80.5,0.002081246102692503,0.0003923669568388889,-0.0012696500465671533,0.0001279613050158256,-0.0010111511804431986,-0.0007318742361644778
80.60000000000001,0.0020601007531873207,0.0003841033470093963,-0.0012321564456160982,0.00014025606191753895,-0.0009930145321732958,-0.0007093655991903626
80.7,0.0020384670896279105,0.00037576788520909634,-0.0011959334078475096,0.0001517095231688715,-0.0009753894726995667,-0.0006875863252621901
80.80000000000001,0.0020163856450522368,0.0003673815582387904,-0.0011609495935802452,0.00016235344541190892,-0.0009582747939625085,-0.0006665214487852818
80.9,0.0019938963988888705,0.00035896434997071064,-0.0011271732067738034,0.00017221926083549918,-0.0009416678598564044,-0.000646155504395602
81.0,0.0019710386837687925,0.0003505352387648799,-0.0010945720975773213,0.00018133802705966822,-0.0009255647152208508,-0.000626472595456395
81.10000000000001,0.0019478510999864534,0.0003421121982023577,-0.0010631138593861392,0.00018974038091261496,-0.0009099601911747386,-0.0006074564593612654
81.2,0.0019243714374222918,0.0003337122009351493,-0.001032765920482709,0.0001974564959900161,-0.0008948480067542617,-0.0005890905296765853
